epoch, reward, loss
2067, 0.98, 1.8142
2068, -0.67, 1.8115
2069, -1.14, 1.8093
2070, 0.14, 1.7858
2071, -0.89, 1.8093
2072, 0.11, 1.7964
2073, 0.91, 1.8055
2074, -1.08, 1.8093
2075, 0.40, 1.8189
2076, -0.95, 1.8231
2077, -0.60, 1.8158
2078, 0.61, 1.7963
2079, 0.99, 1.8070
2080, -0.72, 1.8038
2081, -0.05, 1.8146
2082, 1.78, 1.8147
2083, 0.45, 1.8061
2084, 0.34, 1.8129
2085, -0.87, 1.8072
2086, -1.02, 1.8299
2087, -0.35, 1.8048
2088, -0.67, 1.8024
2089, -0.40, 1.8054
2090, 0.21, 1.8072
2091, -0.93, 1.8056
2092, 0.76, 1.8230
2093, 0.60, 1.8031
2094, 0.23, 1.8019
2095, 0.78, 1.8061
2096, 0.02, 1.8190
2097, 0.05, 1.8263
2098, -0.23, 1.8057
2099, -0.58, 1.8096
2100, 0.31, 1.8120
2101, 0.32, 1.8063
2102, 0.54, 1.7941
2103, -0.27, 1.8172
2104, -0.04, 1.7736
2105, 1.07, 1.8175
2106, 0.86, 1.8022
2107, -0.31, 1.7920
2108, 0.93, 1.8003
2109, -0.03, 1.7970
2110, -0.24, 1.8001
2111, 1.34, 1.7983
2112, 0.91, 1.7951
2113, 0.43, 1.7898
2114, 0.91, 1.7973
2115, -1.55, 1.7854
2116, 0.82, 1.8093
2117, -0.90, 1.8126
2118, 0.49, 1.8145
2119, 0.64, 1.8053
2120, -0.31, 1.7917
2121, 0.52, 1.7925
2122, 0.23, 1.8125
2123, 0.45, 1.7897
2124, 0.88, 1.8000
2125, 0.72, 1.8016
2126, 1.12, 1.7942
2127, -0.13, 1.7783
2128, -0.37, 1.7978
2129, 0.98, 1.7973
2130, -0.08, 1.7821
2131, 0.25, 1.7924
2132, -1.20, 1.7725
2133, -0.08, 1.7903
2134, 0.86, 1.7714
2135, 0.66, 1.7958
2136, 0.61, 1.7894
2137, -0.51, 1.7749
2138, -0.21, 1.7763
2139, -0.75, 1.7978
2140, -1.88, 1.8022
2141, 1.09, 1.7861
2142, 0.19, 1.7850
2143, 1.30, 1.7895
2144, -0.69, 1.7790
2145, 0.51, 1.7848
2146, 0.47, 1.7828
2147, -1.90, 1.7960
2148, 0.68, 1.7851
2149, -0.19, 1.7884
2150, 0.52, 1.7794
2151, -0.85, 1.7674
2152, 0.24, 1.8007
2153, 1.26, 1.7756
2154, -0.06, 1.8187
2155, 0.64, 1.7884
2156, -0.31, 1.7885
2157, -0.21, 1.7718
2158, 1.03, 1.7800
2159, 0.06, 1.7857
2160, 0.32, 1.7920
2161, 0.64, 1.7863
2162, 0.44, 1.7801
2163, -0.69, 1.7848
2164, 0.40, 1.7836
2165, 0.04, 1.8016
2166, -0.62, 1.8047
2167, 0.15, 1.7955
2168, -0.18, 1.8014
2169, -0.57, 1.8127
2170, 1.16, 1.7868
2171, 1.52, 1.7999
2172, -0.38, 1.8144
2173, -0.38, 1.7922
2174, 0.71, 1.7850
2175, 0.65, 1.7983
2176, -0.10, 1.7977
2177, 1.03, 1.7743
2178, -0.20, 1.7851
2179, -0.80, 1.7926
2180, 0.30, 1.7922
2181, 0.32, 1.8089
2182, 0.72, 1.7796
2183, 0.91, 1.7793
2184, 0.42, 1.7877
2185, -1.38, 1.7990
2186, -0.66, 1.8145
2187, 0.18, 1.7862
2188, 1.11, 1.7868
2189, 0.68, 1.7910
2190, -1.09, 1.7926
2191, -0.04, 1.7934
2192, 0.32, 1.7871
2193, 0.86, 1.7667
2194, -0.76, 1.7917
2195, 0.94, 1.7927
2196, 0.09, 1.7830
2197, 0.76, 1.7910
2198, 1.19, 1.7867
2199, 0.51, 1.7645
2200, 0.28, 1.7798
2201, -0.18, 1.7784
2202, 0.90, 1.7914
2203, 1.92, 1.7660
2204, 1.62, 1.7669
2205, 0.59, 1.7993
2206, -1.24, 1.7643
2207, -0.87, 1.7843
2208, -0.03, 1.7927
2209, -0.36, 1.7750
2210, 1.28, 1.7807
2211, -1.24, 1.7743
2212, -0.29, 1.7699
2213, 1.08, 1.7802
2214, -0.49, 1.7691
2215, -0.17, 1.7613
2216, 0.51, 1.7819
2217, -0.57, 1.7781
2218, 1.26, 1.7730
2219, 0.28, 1.7855
2220, 0.12, 1.7661
2221, -1.23, 1.7805
2222, 0.11, 1.7634
2223, 0.15, 1.7803
2224, -0.99, 1.7747
2225, 1.14, 1.7740
2226, 0.45, 1.7565
2227, -0.38, 1.7717
2228, 0.12, 1.7749
2229, 0.84, 1.7606
2230, -0.60, 1.7859
2231, 0.38, 1.7764
2232, 0.19, 1.7517
2233, 1.13, 1.7804
2234, 0.03, 1.7509
2235, 1.99, 1.7658
2236, 0.54, 1.7698
2237, 0.78, 1.7596
2238, 0.31, 1.7717
2239, -0.63, 1.7615
2240, -0.02, 1.7612
2241, 1.19, 1.7751
2242, 0.01, 1.7512
2243, 1.10, 1.7636
2244, 0.29, 1.7636
2245, -0.03, 1.7736
2246, 0.93, 1.7598
2247, 1.08, 1.7590
2248, -0.68, 1.7514
2249, 0.29, 1.7669
2250, -0.31, 1.7663
2251, -0.88, 1.7695
2252, 0.52, 1.7633
2253, 0.94, 1.7626
2254, 0.61, 1.7644
2255, 0.65, 1.7618
2256, 0.85, 1.7518
2257, 1.15, 1.7641
2258, -0.01, 1.7545
2259, 1.49, 1.7730
2260, 1.42, 1.7504
2261, -1.09, 1.7373
2262, -1.12, 1.7697
2263, -0.15, 1.7653
2264, 0.89, 1.7529
2265, -0.13, 1.7645
2266, -0.06, 1.7696
2267, -0.49, 1.7396
2268, 1.39, 1.7627
2269, 1.43, 1.7591
2270, 0.78, 1.7689
2271, -1.03, 1.7732
2272, -0.63, 1.7759
2273, -0.59, 1.7619
2274, -1.68, 1.7627
2275, -0.30, 1.7758
2276, 0.64, 1.7743
2277, -0.91, 1.7611
2278, 1.28, 1.7581
2279, 0.59, 1.7546
2280, -0.46, 1.7689
2281, -0.05, 1.7786
2282, -0.93, 1.7676
2283, -0.24, 1.7383
2284, -0.24, 1.7593
2285, -1.52, 1.7522
2286, -0.01, 1.7463
2287, 0.93, 1.7406
2288, 0.37, 1.7637
2289, -0.55, 1.7442
2290, 0.32, 1.7264
2291, 0.52, 1.7463
2292, 1.39, 1.7501
2293, -0.47, 1.7546
2294, 0.07, 1.7503
2295, -1.06, 1.7515
2296, 1.66, 1.7456
2297, 0.31, 1.7647
2298, 2.15, 1.7426
2299, 0.93, 1.7402
2300, -1.04, 1.7593
2301, 0.32, 1.7601
2302, 0.90, 1.7353
2303, 1.16, 1.7537
2304, -0.90, 1.7567
2305, -1.05, 1.7649
2306, 0.64, 1.7652
2307, 0.72, 1.7610
2308, -0.07, 1.7536
2309, -0.33, 1.7768
2310, 0.39, 1.7699
2311, 0.12, 1.7655
2312, 1.08, 1.7775
2313, 0.31, 1.7701
2314, 0.05, 1.7486
2315, -1.33, 1.7671
2316, -1.44, 1.7542
2317, 0.62, 1.7629
2318, 2.10, 1.7646
2319, -0.23, 1.7619
2320, 0.43, 1.7726
2321, 0.40, 1.7610
2322, 0.25, 1.7611
2323, -0.82, 1.7542
2324, -0.73, 1.7416
2325, -1.16, 1.7764
2326, 0.93, 1.7783
2327, 1.14, 1.7873
2328, 1.22, 1.7637
2329, -0.25, 1.7504
2330, -0.08, 1.7858
2331, 0.08, 1.7760
2332, 0.67, 1.7827
2333, 1.07, 1.7506
2334, -0.64, 1.7676
2335, -0.30, 1.7687
2336, -0.56, 1.7554
2337, -0.75, 1.7688
2338, -0.79, 1.7792
2339, 0.29, 1.7791
2340, -0.85, 1.7660
2341, -0.33, 1.7759
2342, -0.89, 1.7613
2343, 0.32, 1.7758
2344, 0.53, 1.7864
2345, 0.21, 1.7741
2346, 1.59, 1.7720
2347, -1.26, 1.7774
2348, 1.20, 1.7642
2349, -0.26, 1.7796
2350, 0.94, 1.7817
2351, -0.24, 1.7654
2352, 0.77, 1.7957
2353, -0.80, 1.7704
2354, 0.07, 1.7876
2355, 0.56, 1.7915
2356, 1.11, 1.7941
2357, 0.87, 1.7715
2358, 0.74, 1.7879
2359, 1.12, 1.7811
2360, -0.10, 1.7795
2361, -0.21, 1.7805
2362, 1.06, 1.7834
2363, 0.39, 1.7776
2364, -0.36, 1.7741
2365, 0.65, 1.7752
2366, 0.03, 1.7938
2367, -0.11, 1.7851
2368, 0.31, 1.7943
2369, 1.81, 1.7718
2370, -0.95, 1.7768
2371, 0.91, 1.7980
2372, -0.61, 1.7951
2373, 0.55, 1.7809
2374, -1.01, 1.7794
2375, 0.71, 1.7908
2376, 0.19, 1.8011
2377, -0.44, 1.7960
2378, 0.57, 1.7877
2379, -0.67, 1.8160
2380, 0.88, 1.7856
2381, -1.36, 1.7785
2382, -0.54, 1.7941
2383, 0.59, 1.7915
2384, -1.20, 1.7898
2385, -1.41, 1.7969
2386, 0.73, 1.7716
2387, -0.28, 1.7958
2388, 0.86, 1.7956
2389, -0.50, 1.7722
2390, -0.42, 1.7932
2391, 0.13, 1.8079
2392, 0.67, 1.7797
2393, 0.21, 1.8009
2394, 0.96, 1.7975
2395, -0.23, 1.8048
2396, 0.15, 1.7944
2397, -1.25, 1.7894
2398, 1.09, 1.7884
2399, 0.82, 1.7917
2400, -0.04, 1.8021
2401, -0.31, 1.7934
2402, -0.53, 1.7956
2403, -0.06, 1.7960
2404, -0.99, 1.7921
2405, 0.14, 1.8019
2406, 0.15, 1.8079
2407, 0.87, 1.8008
2408, 1.29, 1.8078
2409, 1.01, 1.7944
2410, -0.34, 1.7834
2411, -0.24, 1.7955
2412, -0.18, 1.8081
2413, -0.72, 1.7727
2414, 0.65, 1.8074
2415, 0.45, 1.7873
2416, -0.20, 1.8145
2417, 0.35, 1.8057
2418, -0.11, 1.8100
2419, 0.50, 1.7973
2420, -0.01, 1.8142
2421, 0.93, 1.7970
2422, -0.14, 1.7926
2423, 1.19, 1.7935
2424, 1.17, 1.7681
2425, -0.68, 1.7963
2426, 0.43, 1.7998
2427, 1.00, 1.7985
2428, 0.85, 1.7968
2429, 0.87, 1.7971
2430, -1.03, 1.7922
2431, 1.03, 1.8050
2432, -0.59, 1.7976
2433, -0.09, 1.7781
2434, 0.65, 1.7883
2435, 1.04, 1.7967
2436, 0.08, 1.7921
2437, 0.71, 1.8004
2438, 0.55, 1.7812
2439, 0.77, 1.7758
2440, 0.12, 1.7787
2441, -0.17, 1.7957
2442, 0.10, 1.7993
2443, 0.33, 1.7757
2444, -0.54, 1.7836
2445, 0.00, 1.7928
2446, 0.73, 1.7979
2447, -0.66, 1.7930
2448, 0.80, 1.8071
2449, -0.27, 1.7921
2450, 0.43, 1.7941
2451, 0.27, 1.7929
2452, 0.10, 1.7923
2453, -1.49, 1.7937
2454, -0.28, 1.7893
2455, 0.20, 1.7968
2456, 0.39, 1.7939
2457, -0.31, 1.7997
2458, 0.61, 1.8006
2459, -0.10, 1.8159
2460, 1.16, 1.8023
2461, -0.98, 1.7879
2462, -0.04, 1.7893
2463, -0.04, 1.7965
2464, -0.14, 1.7844
2465, -0.88, 1.7864
2466, 0.51, 1.8009
2467, 0.52, 1.7924
2468, 0.33, 1.8022
2469, 0.43, 1.7799
2470, -1.22, 1.7990
2471, 1.40, 1.8013
2472, -0.69, 1.8119
2473, 0.49, 1.8107
2474, 0.38, 1.7971
2475, -0.49, 1.7771
2476, -0.57, 1.7915
2477, -0.34, 1.7725
2478, 1.23, 1.7873
2479, 1.26, 1.7808
2480, 0.80, 1.7944
2481, 0.04, 1.7899
2482, 1.04, 1.7854
2483, 0.66, 1.7878
2484, -0.72, 1.8048
2485, 0.92, 1.7843
2486, -0.16, 1.8005
2487, -1.31, 1.7939
2488, -0.39, 1.7878
2489, 0.21, 1.7925
2490, 0.66, 1.7770
2491, -0.11, 1.7903
2492, 0.60, 1.7755
2493, 1.42, 1.7896
2494, -0.73, 1.7985
2495, 0.69, 1.7768
2496, 0.58, 1.7995
2497, 0.34, 1.7756
2498, 1.04, 1.7883
2499, 0.93, 1.7836
2500, 0.34, 1.8036
2501, 1.51, 1.8037
2502, 0.47, 1.8089
2503, 1.63, 1.7948
2504, -0.22, 1.8046
2505, 0.24, 1.7780
2506, -0.54, 1.7999
2507, 0.79, 1.8209
2508, 0.35, 1.7855
2509, -0.28, 1.8018
2510, 0.31, 1.8093
2511, 1.00, 1.7916
2512, -0.40, 1.7783
2513, -0.03, 1.7867
2514, -1.00, 1.7832
2515, 0.89, 1.8149
2516, -0.26, 1.8028
2517, 1.35, 1.7973
2518, 1.26, 1.7954
2519, 0.31, 1.8045
2520, 0.02, 1.7964
2521, -0.95, 1.7986
2522, -1.13, 1.8037
2523, -0.77, 1.8047
2524, -0.51, 1.8065
2525, 0.22, 1.8190
2526, 0.25, 1.8077
2527, -1.45, 1.8074
2528, -0.49, 1.7991
2529, 1.14, 1.8080
2530, -0.88, 1.7983
2531, 1.14, 1.7979
2532, -0.12, 1.7928
2533, 0.62, 1.8205
2534, 0.97, 1.8151
2535, 0.14, 1.8112
2536, -0.58, 1.8146
2537, 0.36, 1.8171
2538, 0.10, 1.8111
2539, -0.80, 1.8036
2540, 0.23, 1.7873
2541, -0.41, 1.7986
2542, -0.95, 1.8009
2543, -0.99, 1.8106
2544, -0.84, 1.8066
2545, -1.31, 1.7967
2546, 0.04, 1.7988
2547, 1.14, 1.7863
2548, -0.48, 1.8074
2549, -0.06, 1.7884
2550, -0.15, 1.7938
2551, -0.00, 1.7954
2552, -0.65, 1.7972
2553, 1.10, 1.7945
2554, 0.90, 1.8046
2555, 1.17, 1.8077
2556, 0.04, 1.7830
2557, -0.14, 1.7926
2558, -0.41, 1.8017
2559, 0.82, 1.7964
2560, -0.61, 1.7971
2561, 0.30, 1.7942
2562, -0.05, 1.7913
2563, 0.04, 1.7927
2564, 1.03, 1.7829
2565, 0.11, 1.8146
2566, 1.14, 1.7966
2567, 0.22, 1.7834
2568, 0.18, 1.7896
2569, 0.03, 1.7805
2570, -0.31, 1.7885
2571, -0.89, 1.8089
2572, -0.46, 1.8002
2573, -1.41, 1.7868
2574, 0.05, 1.8045
2575, -0.35, 1.8251
2576, -0.97, 1.7985
2577, -0.60, 1.8129
2578, -1.14, 1.7917
2579, 0.66, 1.7932
2580, 0.35, 1.7907
2581, 0.11, 1.7960
2582, -0.93, 1.7927
2583, 0.26, 1.8056
2584, 0.38, 1.7890
2585, -0.85, 1.8007
2586, -0.47, 1.7972
2587, -1.10, 1.7997
2588, 1.54, 1.8025
2589, 0.00, 1.8002
2590, -0.92, 1.8061
2591, -1.20, 1.8050
2592, -0.28, 1.8051
2593, -0.29, 1.8180
2594, -1.20, 1.7760
2595, -0.11, 1.8039
2596, -0.18, 1.7985
2597, 0.62, 1.7977
2598, 0.63, 1.8102
2599, 0.60, 1.8024
2600, 1.29, 1.8123
2601, 0.19, 1.7879
2602, 1.05, 1.8050
2603, -0.89, 1.8090
2604, -0.48, 1.7930
2605, -0.20, 1.8154
2606, -0.80, 1.8047
2607, -0.05, 1.8041
2608, -0.75, 1.8034
2609, 0.60, 1.7929
2610, 0.74, 1.7874
2611, -0.76, 1.7945
2612, -0.31, 1.8103
2613, 0.20, 1.8002
2614, 0.36, 1.7928
2615, -0.98, 1.8028
2616, -1.62, 1.7937
2617, 0.65, 1.8015
2618, -0.01, 1.8018
2619, 0.09, 1.7936
2620, 1.84, 1.8105
2621, -0.27, 1.7963
2622, 0.43, 1.7818
2623, 0.83, 1.7891
2624, -0.24, 1.7882
2625, 0.39, 1.8005
2626, -0.35, 1.7963
2627, -0.19, 1.7799
2628, 0.40, 1.8048
2629, 0.82, 1.7970
2630, -0.55, 1.7935
2631, 0.60, 1.7779
2632, 0.95, 1.7788
2633, 0.16, 1.7873
2634, 0.25, 1.8013
2635, 1.68, 1.7737
2636, -0.64, 1.7871
2637, 0.07, 1.7799
2638, -0.65, 1.7893
2639, 0.89, 1.7869
2640, 1.04, 1.7779
2641, 0.98, 1.7952
2642, -0.60, 1.7815
2643, 1.11, 1.7778
2644, 0.34, 1.7931
2645, -0.17, 1.7661
2646, -0.31, 1.7705
2647, -0.77, 1.7985
2648, 0.96, 1.8001
2649, 1.16, 1.7902
2650, -0.05, 1.7929
2651, 1.35, 1.7806
2652, -0.21, 1.7987
2653, -0.00, 1.7824
2654, 0.97, 1.7895
2655, 0.16, 1.7836
2656, -0.58, 1.7942
2657, 1.02, 1.7868
2658, 0.79, 1.7969
2659, -0.27, 1.7697
2660, -1.29, 1.7941
2661, 0.61, 1.7963
2662, -0.02, 1.7993
2663, -0.44, 1.7956
2664, 0.34, 1.7928
2665, 0.17, 1.7876
2666, 1.46, 1.8143
2667, 0.22, 1.7875
2668, -0.12, 1.7998
2669, 0.85, 1.8040
2670, 0.41, 1.8032
2671, 1.50, 1.7918
2672, 0.02, 1.8213
2673, -1.21, 1.8206
2674, -0.47, 1.8014
2675, 0.65, 1.7985
2676, -0.18, 1.8024
2677, 0.13, 1.8132
2678, 0.79, 1.7999
2679, 0.05, 1.8174
2680, -0.35, 1.8135
2681, 1.48, 1.7850
2682, 0.29, 1.8069
2683, 0.05, 1.8124
2684, -1.63, 1.8119
2685, -0.44, 1.7885
2686, 0.36, 1.8054
2687, -1.62, 1.8014
2688, 0.06, 1.7872
2689, 1.01, 1.7921
2690, -0.18, 1.8074
2691, -0.45, 1.8008
2692, 1.05, 1.7843
2693, 1.41, 1.8020
2694, -0.62, 1.7942
2695, 1.75, 1.7856
2696, 0.95, 1.7782
2697, -0.47, 1.7811
2698, -1.00, 1.8034
2699, 0.54, 1.7993
2700, 0.53, 1.8015
2701, -0.18, 1.7810
2702, 0.99, 1.7960
2703, 1.09, 1.8002
2704, -1.04, 1.7937
2705, 0.32, 1.8049
2706, -0.42, 1.7993
2707, -0.93, 1.7991
2708, 0.66, 1.7910
2709, -0.36, 1.8009
2710, 1.00, 1.7977
2711, -0.27, 1.7832
2712, -0.39, 1.7901
2713, 0.40, 1.7939
2714, 0.20, 1.7882
2715, -0.39, 1.7953
2716, 0.76, 1.7976
2717, -0.24, 1.7900
2718, -2.02, 1.7841
2719, 0.88, 1.7835
2720, -0.08, 1.7981
2721, 0.35, 1.7984
2722, 0.30, 1.8012
2723, 0.20, 1.7951
2724, 0.53, 1.7978
2725, 0.79, 1.7767
2726, 0.45, 1.8017
2727, 0.81, 1.7988
2728, -1.17, 1.7846
2729, -0.75, 1.7897
2730, 1.46, 1.8067
2731, 0.22, 1.7915
2732, 0.72, 1.7841
2733, 1.41, 1.8066
2734, 0.17, 1.7858
2735, -0.13, 1.7923
2736, -0.33, 1.8036
2737, 0.31, 1.8054
2738, -1.02, 1.8045
2739, 0.76, 1.7944
2740, 1.89, 1.8167
2741, -0.07, 1.8113
2742, 0.98, 1.7874
2743, -0.26, 1.7846
2744, -0.28, 1.7994
2745, -0.48, 1.8094
2746, 0.95, 1.8054
2747, 1.05, 1.7884
2748, 0.62, 1.7864
2749, -0.21, 1.7964
2750, -0.74, 1.7804
2751, 0.76, 1.8052
2752, 0.80, 1.8045
2753, 1.01, 1.7836
2754, 1.67, 1.7988
2755, 1.99, 1.7822
2756, -0.63, 1.7816
2757, -0.07, 1.7850
2758, 1.29, 1.8043
2759, 0.82, 1.7747
2760, 1.15, 1.8054
2761, 0.86, 1.7878
2762, 0.87, 1.7739
2763, 0.52, 1.8101
2764, 0.34, 1.7961
2765, -0.07, 1.7898
2766, -0.11, 1.7896
2767, 1.17, 1.7980
2768, 0.25, 1.7852
2769, -0.12, 1.7984
2770, 0.10, 1.8088
2771, 0.60, 1.8055
2772, -0.61, 1.8078
2773, 0.44, 1.7802
2774, 0.50, 1.7838
2775, 0.63, 1.7971
2776, -0.39, 1.7873
2777, -0.57, 1.7961
2778, 0.23, 1.7825
2779, -0.50, 1.7991
2780, 0.18, 1.7823
2781, -0.21, 1.7926
2782, 1.45, 1.7884
2783, 0.06, 1.7857
2784, -0.98, 1.7929
2785, 0.65, 1.7964
2786, -0.21, 1.7995
2787, 1.51, 1.7939
2788, 0.84, 1.8145
2789, -0.15, 1.7948
2790, 0.78, 1.7837
2791, 0.85, 1.8111
2792, -0.32, 1.8108
2793, 0.92, 1.8001
2794, 0.87, 1.7785
2795, -0.48, 1.7809
2796, 0.40, 1.7864
2797, 0.83, 1.7900
2798, 0.51, 1.7923
2799, 0.59, 1.8005
2800, 0.21, 1.7760
2801, 2.40, 1.7938
2802, 1.55, 1.7965
2803, 0.00, 1.7916
2804, 1.12, 1.7840
2805, 0.45, 1.7737
2806, 0.70, 1.7944
2807, -0.26, 1.7791
2808, 0.71, 1.8010
2809, -0.29, 1.7958
2810, 0.45, 1.7944
2811, -0.17, 1.7907
2812, 1.02, 1.7932
2813, 0.84, 1.7867
2814, 1.55, 1.7874
2815, -1.12, 1.7862
2816, 1.19, 1.7779
2817, -0.13, 1.7905
2818, -0.08, 1.8035
2819, 1.15, 1.7853
2820, 1.13, 1.7869
2821, -0.84, 1.7904
2822, 0.37, 1.8046
2823, 1.61, 1.8080
2824, 0.01, 1.7843
2825, 0.33, 1.7974
2826, 0.78, 1.7911
2827, 0.42, 1.8053
2828, 0.13, 1.7919
2829, 0.20, 1.7790
2830, 2.74, 1.7995
2831, 0.83, 1.7967
2832, 0.60, 1.7853
2833, -0.23, 1.7890
2834, 1.39, 1.7832
2835, 0.77, 1.7933
2836, 0.95, 1.7898
2837, 0.87, 1.8000
2838, 0.32, 1.7909
2839, 0.56, 1.7929
2840, 0.29, 1.7860
2841, 0.17, 1.7919
2842, 1.01, 1.7953
2843, 0.04, 1.8048
2844, 0.47, 1.8063
2845, 0.34, 1.7949
2846, -0.35, 1.8029
2847, 1.28, 1.7842
2848, 0.76, 1.7938
2849, -0.60, 1.7901
2850, 0.87, 1.7725
2851, -0.11, 1.7926
2852, -0.41, 1.8066
2853, 0.83, 1.8088
2854, -0.84, 1.7964
2855, 1.26, 1.7714
2856, 0.38, 1.7849
2857, 0.02, 1.7705
2858, -0.29, 1.8016
2859, 0.37, 1.8017
2860, -0.12, 1.8023
2861, 1.17, 1.8150
2862, 0.69, 1.7948
2863, 0.45, 1.8131
2864, -0.19, 1.8051
2865, -0.43, 1.7966
2866, 0.32, 1.8182
2867, -0.45, 1.8116
2868, 0.10, 1.8206
2869, -0.47, 1.8048
2870, 0.25, 1.8072
2871, -0.63, 1.8129
2872, -0.28, 1.8127
2873, 1.33, 1.7950
2874, -0.49, 1.8115
2875, -1.23, 1.8270
2876, -0.86, 1.8258
2877, 1.59, 1.8179
2878, 0.65, 1.8067
2879, -1.45, 1.8225
2880, -0.28, 1.8232
2881, 0.72, 1.8061
2882, 0.39, 1.7901
2883, -1.34, 1.8128
2884, -0.42, 1.8082
2885, 0.55, 1.8117
2886, -0.31, 1.8147
2887, -0.05, 1.8310
2888, 1.53, 1.8070
2889, 0.23, 1.8112
2890, -0.66, 1.8238
2891, -0.19, 1.8229
2892, 0.93, 1.8167
2893, 1.05, 1.8146
2894, 0.90, 1.8220
2895, 1.37, 1.8158
2896, 1.35, 1.8175
2897, 0.88, 1.8090
2898, 0.30, 1.8192
2899, 0.15, 1.8116
2900, -0.73, 1.8211
2901, 0.93, 1.8114
2902, -1.11, 1.8167
2903, -0.57, 1.7899
2904, 0.84, 1.8107
2905, 0.67, 1.8111
2906, 0.77, 1.7987
2907, -0.39, 1.8239
2908, 0.50, 1.7922
2909, 0.14, 1.8192
2910, 0.48, 1.8011
2911, 1.28, 1.8017
2912, 0.29, 1.8104
2913, 1.70, 1.7859
2914, 0.84, 1.7936
2915, 0.83, 1.7917
2916, -1.38, 1.8079
2917, -1.60, 1.8059
2918, -0.99, 1.8115
2919, -0.59, 1.8066
2920, -0.02, 1.8162
2921, -0.44, 1.7978
2922, 0.99, 1.7993
2923, 0.42, 1.8077
2924, 0.19, 1.8043
2925, 0.53, 1.7950
2926, -0.01, 1.8208
2927, 0.91, 1.8002
2928, -0.56, 1.8056
2929, -1.02, 1.8285
2930, 0.26, 1.8141
2931, 0.63, 1.8063
2932, -0.17, 1.8289
2933, 0.30, 1.8106
2934, 1.41, 1.8178
2935, 0.21, 1.8086
2936, 0.63, 1.8182
2937, 1.17, 1.8285
2938, -0.25, 1.8227
2939, 0.71, 1.8149
2940, -1.58, 1.8317
2941, 0.87, 1.8260
2942, -0.25, 1.8209
2943, 1.09, 1.8037
2944, 0.55, 1.8097
2945, 0.60, 1.8134
2946, 1.10, 1.8223
2947, 0.50, 1.8265
2948, -0.68, 1.8300
2949, -1.04, 1.8077
2950, -0.34, 1.8201
2951, 1.39, 1.8214
2952, 0.37, 1.8196
2953, 0.25, 1.8325
2954, 1.27, 1.8239
2955, -0.73, 1.8155
2956, 0.67, 1.8305
2957, -0.26, 1.8410
2958, -0.29, 1.8309
2959, -0.28, 1.8224
2960, 1.35, 1.8120
2961, -0.33, 1.8266
2962, -0.46, 1.8272
2963, 1.08, 1.8429
2964, 1.22, 1.8367
2965, 1.29, 1.8306
2966, 0.49, 1.8251
2967, 0.81, 1.8313
2968, 0.37, 1.8266
2969, 0.40, 1.8181
2970, 0.44, 1.8374
2971, -0.28, 1.8217
2972, 0.46, 1.8241
2973, 0.27, 1.8193
2974, 0.53, 1.8182
2975, 0.76, 1.8447
2976, 0.95, 1.8316
2977, 0.00, 1.8076
2978, -0.43, 1.8248
2979, -0.09, 1.8270
2980, -0.93, 1.8287
2981, 1.14, 1.8510
2982, -1.03, 1.8010
2983, 0.90, 1.8322
2984, -0.17, 1.8168
2985, -0.22, 1.8185
2986, -0.29, 1.8127
2987, 0.21, 1.8232
2988, 0.18, 1.8219
2989, 0.49, 1.8160
2990, -0.02, 1.8150
2991, 0.67, 1.8039
2992, -0.18, 1.8135
2993, 1.56, 1.8117
2994, -0.45, 1.8038
2995, -0.35, 1.7874
2996, 0.21, 1.8134
2997, -0.47, 1.8242
2998, 1.65, 1.8131
2999, 0.50, 1.8230
3000, 1.00, 1.8207
