epoch, reward, loss
2066, -1.70, 6.9823
2067, -0.50, 7.0731
2068, -0.03, 7.0174
2069, 0.04, 6.9910
2070, -1.26, 7.0055
2071, -1.05, 7.0328
2072, -0.47, 7.0339
2073, -0.69, 7.0285
2074, -1.09, 7.0349
2075, 0.74, 6.9922
2076, -0.39, 7.0111
2077, -0.89, 7.0006
2078, -1.01, 6.9935
2079, -0.96, 7.0032
2080, -1.28, 7.0127
2081, -0.71, 7.0383
2082, -0.05, 7.0022
2083, -0.97, 7.0001
2084, -0.50, 6.9951
2085, -1.91, 7.0287
2086, -1.43, 7.0210
2087, -0.42, 7.0263
2088, -0.34, 7.0324
2089, 0.47, 6.9738
2090, -2.00, 6.9964
2091, -1.62, 7.0342
2092, -1.03, 7.0432
2093, -2.44, 6.9858
2094, -1.41, 6.9898
2095, -0.26, 6.9567
2096, -2.24, 7.0435
2097, -0.08, 6.9898
2098, 0.28, 7.0102
2099, -1.34, 7.0269
2100, -1.83, 7.0119
2101, -1.06, 6.9579
2102, -1.20, 6.9842
2103, -1.63, 6.9763
2104, 0.15, 6.9959
2105, -0.51, 7.0185
2106, -1.72, 7.0005
2107, -1.02, 7.0366
2108, -1.11, 7.0207
2109, -0.73, 7.0199
2110, 0.80, 6.9812
2111, -0.12, 7.0008
2112, -0.55, 6.9891
2113, -0.96, 7.0079
2114, -1.28, 6.9604
2115, -1.94, 6.9765
2116, 0.70, 6.9635
2117, -0.63, 7.0069
2118, -2.99, 6.9907
2119, 0.94, 6.9666
2120, -0.61, 6.9868
2121, 0.55, 6.9728
2122, 0.41, 6.9868
2123, -1.54, 6.9604
2124, 0.46, 6.9765
2125, -0.34, 6.9849
2126, -2.03, 6.9890
2127, -0.38, 6.9821
2128, 0.16, 6.9882
2129, -1.56, 6.9736
2130, -0.51, 6.9736
2131, -0.86, 6.9331
2132, -1.89, 6.9971
2133, -1.96, 6.9975
2134, -1.37, 7.0033
2135, -0.88, 6.9830
2136, -0.36, 6.9655
2137, -1.25, 6.9871
2138, -1.07, 6.9778
2139, -0.82, 6.9849
2140, -0.36, 6.9774
2141, 0.06, 7.0000
2142, -0.76, 6.9283
2143, -0.50, 6.9536
2144, -1.00, 6.9506
2145, -0.67, 6.9849
2146, 0.11, 6.9967
2147, -1.52, 6.9999
2148, -0.39, 6.9623
2149, -0.47, 6.9759
2150, -2.31, 6.9850
2151, -0.18, 6.9733
2152, -0.17, 7.0235
2153, -0.58, 6.9566
2154, -0.96, 6.9847
2155, -1.02, 6.9764
2156, -0.35, 6.9940
2157, -1.32, 6.9961
2158, 0.01, 6.9845
2159, 0.30, 6.9808
2160, -0.90, 7.0012
2161, -1.04, 6.9945
2162, -0.09, 7.0289
2163, -0.64, 6.9867
2164, 0.55, 7.0096
2165, -1.54, 7.0095
2166, -1.28, 7.0285
2167, -1.57, 7.0624
2168, -1.33, 7.0621
2169, -1.94, 7.0777
2170, -1.65, 7.0247
2171, -1.50, 7.0473
2172, -0.58, 7.0513
2173, 0.00, 7.0375
2174, -0.38, 7.0561
2175, -0.96, 7.0669
2176, -0.58, 7.0694
2177, -1.69, 7.0599
2178, 0.93, 7.0880
2179, -1.80, 7.0987
2180, -2.41, 7.0532
2181, -0.96, 7.0794
2182, -1.65, 7.1053
2183, -0.43, 7.0516
2184, -0.09, 7.0212
2185, -0.61, 7.0837
2186, 0.49, 7.0737
2187, -0.73, 7.1282
2188, -1.08, 7.0753
2189, -1.79, 7.1154
2190, -2.58, 7.0731
2191, -0.94, 7.1560
2192, -2.02, 7.1032
2193, -0.30, 7.1210
2194, -1.37, 7.1019
2195, -1.11, 7.0898
2196, -1.67, 7.1044
2197, -1.38, 7.1087
2198, -1.84, 7.1368
2199, -1.97, 7.1076
2200, -1.67, 7.1316
2201, -0.32, 7.1525
2202, -0.83, 7.1358
2203, -0.93, 7.1179
2204, -1.23, 7.1723
2205, 0.12, 7.1525
2206, -0.34, 7.1630
2207, -0.40, 7.1476
2208, 0.10, 7.1410
2209, -0.90, 7.1625
2210, -1.36, 7.1542
2211, -0.45, 7.1915
2212, -0.99, 7.1752
2213, 1.02, 7.1587
2214, -0.32, 7.1654
2215, 0.59, 7.2145
2216, -1.39, 7.2226
2217, 0.82, 7.2278
2218, -1.21, 7.2083
2219, 0.33, 7.2037
2220, -0.80, 7.1989
2221, -0.78, 7.2077
2222, -2.83, 7.2040
2223, -2.21, 7.2479
2224, -1.80, 7.2669
2225, -0.02, 7.2953
2226, -0.79, 7.2216
2227, -1.70, 7.2402
2228, 0.61, 7.2748
2229, -0.56, 7.2652
2230, -0.50, 7.2967
2231, -0.06, 7.2885
2232, 0.03, 7.2570
2233, -0.06, 7.2290
2234, 0.39, 7.2220
2235, -0.39, 7.2401
2236, -0.97, 7.2526
2237, -0.93, 7.2477
2238, -1.80, 7.2453
2239, 0.07, 7.2198
2240, -0.65, 7.2726
2241, 0.02, 7.2583
2242, -0.21, 7.2828
2243, 0.49, 7.2628
2244, -0.01, 7.2968
2245, 0.73, 7.2456
2246, 0.24, 7.2880
2247, -0.70, 7.2403
2248, -1.07, 7.2630
2249, 0.10, 7.2874
2250, -0.83, 7.2633
2251, 0.97, 7.2810
2252, -0.40, 7.2726
2253, -0.06, 7.2610
2254, -0.09, 7.2197
2255, 0.39, 7.2668
2256, 0.07, 7.2802
2257, -1.95, 7.2701
2258, -0.52, 7.2839
2259, -1.22, 7.2948
2260, -1.50, 7.2899
2261, 0.56, 7.2613
2262, 0.27, 7.2926
2263, -0.65, 7.2737
2264, -1.50, 7.2767
2265, 0.50, 7.2645
2266, -0.65, 7.2661
2267, -1.36, 7.3081
2268, -0.38, 7.2945
2269, -0.36, 7.2997
2270, -0.94, 7.2929
2271, -0.23, 7.2932
2272, -0.36, 7.3359
2273, -1.19, 7.3178
2274, -0.20, 7.2912
2275, 0.24, 7.2603
2276, 0.01, 7.3229
2277, 0.29, 7.3027
2278, 1.26, 7.2948
2279, -0.59, 7.3250
2280, -0.43, 7.3393
2281, 0.33, 7.3481
2282, -0.84, 7.3138
2283, -0.12, 7.2679
2284, -0.82, 7.3027
2285, -0.60, 7.3152
2286, -0.38, 7.3449
2287, 0.15, 7.3606
2288, -1.34, 7.3384
2289, 0.21, 7.3489
2290, 0.20, 7.3762
2291, -0.31, 7.3935
2292, 0.14, 7.3977
2293, 0.87, 7.3695
2294, -0.55, 7.4010
2295, -0.11, 7.4404
2296, 0.56, 7.3726
2297, 0.71, 7.4091
2298, 0.88, 7.3926
2299, -0.04, 7.3926
2300, 0.05, 7.4313
2301, 0.82, 7.4242
2302, -0.05, 7.4063
2303, 1.13, 7.3927
2304, -0.42, 7.4189
2305, 1.54, 7.3891
2306, -0.33, 7.3454
2307, 0.93, 7.3723
2308, 1.00, 7.3810
2309, 0.59, 7.3586
2310, -0.85, 7.3998
2311, 0.11, 7.4109
2312, 1.00, 7.3931
2313, -0.01, 7.3877
2314, 0.16, 7.3815
2315, 0.27, 7.3695
2316, 0.77, 7.3801
2317, -0.60, 7.3786
2318, 1.15, 7.3989
2319, 0.61, 7.4475
2320, -1.33, 7.4030
2321, 0.91, 7.3590
2322, -0.39, 7.4296
2323, 0.87, 7.4073
2324, -0.32, 7.4003
2325, 1.15, 7.3767
2326, 1.09, 7.4055
2327, 0.88, 7.4548
2328, 0.88, 7.4122
2329, 0.40, 7.4262
2330, 0.43, 7.4340
2331, -0.16, 7.4741
2332, -0.09, 7.3887
2333, 1.64, 7.4184
2334, 0.78, 7.3714
2335, 1.03, 7.3683
2336, 0.28, 7.3852
2337, -1.09, 7.3881
2338, -0.63, 7.4265
2339, 0.53, 7.4170
2340, -0.25, 7.4167
2341, 0.29, 7.4110
2342, -0.56, 7.4048
2343, 1.84, 7.4142
2344, -0.57, 7.4330
2345, 0.50, 7.4667
2346, 0.94, 7.4412
2347, -0.61, 7.4262
2348, 0.56, 7.4287
2349, 0.75, 7.4250
2350, 1.01, 7.3980
2351, -1.00, 7.4272
2352, 0.05, 7.4005
2353, 0.61, 7.4422
2354, 0.06, 7.4170
2355, -0.29, 7.4414
2356, 2.04, 7.3983
2357, -0.08, 7.4155
2358, 0.32, 7.4723
2359, 0.73, 7.4243
2360, 0.32, 7.3932
2361, 1.01, 7.4039
2362, 0.31, 7.4500
2363, 0.07, 7.4734
2364, -1.62, 7.4040
2365, 0.28, 7.4251
2366, 0.03, 7.4348
2367, -0.91, 7.4356
2368, -0.72, 7.4444
2369, 0.53, 7.4001
2370, -0.86, 7.3832
2371, -0.21, 7.4409
2372, 1.11, 7.4808
2373, -0.18, 7.4498
2374, 0.53, 7.4320
2375, 1.12, 7.3918
2376, 2.04, 7.4047
2377, -0.15, 7.4110
2378, -0.24, 7.4041
2379, 1.26, 7.4022
2380, 0.85, 7.4083
2381, 0.22, 7.4470
2382, 1.54, 7.4577
2383, -0.42, 7.4459
2384, -0.12, 7.4241
2385, 0.27, 7.4139
2386, -0.53, 7.3991
2387, -0.03, 7.4216
2388, 0.28, 7.3868
2389, 1.49, 7.3902
2390, 0.69, 7.4175
2391, -0.33, 7.4251
2392, 0.22, 7.3780
2393, -0.37, 7.3848
2394, -0.98, 7.3996
2395, -0.16, 7.3925
2396, 0.82, 7.3842
2397, -0.14, 7.3656
2398, 0.03, 7.3601
2399, 0.36, 7.3896
2400, 0.60, 7.4080
2401, 1.46, 7.3817
2402, 0.26, 7.3738
2403, 0.55, 7.3936
2404, 0.32, 7.4273
2405, 0.58, 7.4050
2406, 1.66, 7.3632
2407, 0.50, 7.3906
2408, 0.62, 7.3407
2409, -0.93, 7.3716
2410, 0.71, 7.3760
2411, 0.22, 7.3854
2412, -0.10, 7.3651
2413, 0.71, 7.3785
2414, -0.01, 7.3550
2415, 0.34, 7.3434
2416, 0.68, 7.3582
2417, 0.34, 7.3292
2418, -0.49, 7.3128
2419, 0.57, 7.3412
2420, 0.79, 7.3405
2421, 0.40, 7.3148
2422, 0.48, 7.3308
2423, -0.14, 7.3384
2424, -0.60, 7.2975
2425, -0.00, 7.3016
2426, 0.79, 7.3166
2427, 0.87, 7.3140
2428, -0.44, 7.2965
2429, 0.04, 7.3033
2430, 0.56, 7.3174
2431, 0.70, 7.2828
2432, 0.04, 7.3229
2433, 0.18, 7.3249
2434, -0.90, 7.2882
2435, -0.03, 7.2432
2436, 0.68, 7.2749
2437, 1.07, 7.2778
2438, -0.26, 7.3016
2439, 0.56, 7.2903
2440, -0.21, 7.2710
2441, -0.12, 7.2490
2442, 1.57, 7.2641
2443, 0.25, 7.2571
2444, 0.42, 7.2648
2445, -1.02, 7.2693
2446, -0.39, 7.2394
2447, -0.05, 7.2269
2448, 1.52, 7.1849
2449, 0.24, 7.2086
2450, -1.14, 7.2043
2451, -1.65, 7.2163
2452, -0.73, 7.2239
2453, -1.98, 7.2014
2454, -1.77, 7.2162
2455, 0.03, 7.1956
2456, -1.52, 7.2491
2457, -1.26, 7.1917
2458, -0.06, 7.1474
2459, -2.34, 7.1785
2460, 0.56, 7.2335
2461, 0.88, 7.1758
2462, -0.35, 7.1468
2463, 0.39, 7.2016
2464, -1.83, 7.1756
2465, -0.86, 7.1521
2466, -0.97, 7.1576
2467, -2.17, 7.1658
2468, -1.39, 7.1458
2469, -0.35, 7.1275
2470, -0.11, 7.1455
2471, 0.35, 7.1544
2472, -0.53, 7.1865
2473, -1.10, 7.1634
2474, 0.16, 7.1464
2475, -0.63, 7.1274
2476, -0.51, 7.1329
2477, -1.48, 7.1605
2478, 0.29, 7.1523
2479, -0.11, 7.1078
2480, -1.07, 7.1219
2481, -1.83, 7.1411
2482, -1.34, 7.1277
2483, -0.92, 7.1044
2484, -1.19, 7.1555
2485, -0.43, 7.1169
2486, -0.17, 7.1577
2487, 0.32, 7.1355
2488, -0.60, 7.1599
2489, -0.26, 7.1492
2490, -1.42, 7.0942
2491, -1.28, 7.1527
2492, -0.60, 7.1384
2493, -1.43, 7.1827
2494, 0.23, 7.1045
2495, -0.16, 7.1766
2496, 0.49, 7.1623
2497, -1.02, 7.0962
2498, -1.03, 7.1138
2499, -0.84, 7.1631
2500, 0.92, 7.1936
2501, -1.65, 7.1134
2502, -1.70, 7.1296
2503, -0.55, 7.1362
2504, 0.28, 7.1646
2505, -1.08, 7.1512
2506, -0.39, 7.1572
2507, -1.54, 7.1435
2508, -0.32, 7.1502
2509, -0.74, 7.0841
2510, -0.74, 7.1963
2511, 0.26, 7.1428
2512, -1.64, 7.1556
2513, 0.19, 7.1812
2514, 1.43, 7.1715
2515, -1.47, 7.1724
2516, -1.31, 7.2051
2517, -0.65, 7.1685
2518, -0.94, 7.1339
2519, -0.27, 7.2068
2520, -0.96, 7.2070
2521, 0.28, 7.1944
2522, -2.57, 7.1944
2523, -0.68, 7.1455
2524, -0.15, 7.1405
2525, -0.89, 7.1558
2526, -0.21, 7.1384
2527, -1.19, 7.1678
2528, -0.45, 7.1718
2529, -0.38, 7.1822
2530, -1.55, 7.1998
2531, -1.58, 7.2214
2532, -0.30, 7.1953
2533, -0.16, 7.2085
2534, -0.34, 7.2071
2535, -0.97, 7.2236
2536, -2.06, 7.1910
2537, 0.39, 7.2150
2538, 1.04, 7.1908
2539, -2.60, 7.2094
2540, -0.38, 7.1811
2541, -0.99, 7.2005
2542, -1.07, 7.2091
2543, -1.96, 7.2479
2544, -1.36, 7.1943
2545, -1.30, 7.1891
2546, -0.66, 7.2267
2547, -0.52, 7.1854
2548, -1.45, 7.2412
2549, -0.71, 7.2860
2550, 0.26, 7.2181
2551, 1.08, 7.2424
2552, -0.96, 7.2130
2553, -0.68, 7.2308
2554, -2.29, 7.2590
2555, -1.41, 7.2442
2556, -0.19, 7.2260
2557, -0.45, 7.1922
2558, -2.71, 7.2636
2559, -1.48, 7.2398
2560, -1.03, 7.2563
2561, -1.38, 7.2335
2562, -1.84, 7.2698
2563, -0.56, 7.2664
2564, -2.90, 7.2427
2565, -0.91, 7.2935
2566, -1.55, 7.2868
2567, -2.14, 7.2603
2568, -0.23, 7.2736
2569, -1.43, 7.2778
2570, -0.63, 7.2918
2571, -1.54, 7.2982
2572, -0.92, 7.2525
2573, 1.40, 7.2829
2574, -0.57, 7.2621
2575, 0.92, 7.2499
2576, 0.33, 7.2581
2577, -1.64, 7.2605
2578, -0.23, 7.3137
2579, -2.38, 7.2873
2580, -1.02, 7.2854
2581, 0.97, 7.2988
2582, -1.85, 7.2938
2583, -1.33, 7.3101
2584, -1.19, 7.3166
2585, -1.83, 7.2933
2586, -1.56, 7.2959
2587, 0.04, 7.2900
2588, -1.28, 7.3044
2589, -0.36, 7.2988
2590, 0.01, 7.3268
2591, -1.61, 7.3326
2592, -0.10, 7.3501
2593, -1.08, 7.3479
2594, -1.67, 7.3150
2595, -0.86, 7.3100
2596, 0.51, 7.3022
2597, 0.66, 7.3516
2598, -0.15, 7.3083
2599, -1.46, 7.3098
2600, -2.17, 7.3197
2601, -1.66, 7.3568
2602, -1.66, 7.3363
2603, -1.23, 7.3446
2604, -1.72, 7.3626
2605, -0.29, 7.2937
2606, -0.42, 7.3270
2607, 0.27, 7.3534
2608, -1.37, 7.3961
2609, -0.80, 7.3803
2610, -1.09, 7.4057
2611, -1.48, 7.3648
2612, 0.51, 7.3999
2613, -1.77, 7.3757
2614, -1.66, 7.3479
2615, 0.66, 7.3677
2616, 0.14, 7.4010
2617, -1.25, 7.3695
2618, -1.64, 7.3677
2619, -1.25, 7.3846
2620, -1.50, 7.3890
2621, -0.85, 7.3974
2622, 0.03, 7.3849
2623, -1.70, 7.3909
2624, -1.37, 7.4171
2625, 0.05, 7.4137
2626, -0.55, 7.4189
2627, -1.98, 7.4227
2628, -1.84, 7.3802
2629, -0.30, 7.3894
2630, -0.37, 7.4309
2631, -2.19, 7.4161
2632, -0.25, 7.4420
2633, -3.36, 7.4310
2634, -1.65, 7.3864
2635, 0.09, 7.4335
2636, -1.26, 7.4050
2637, -1.31, 7.4268
2638, -1.16, 7.3946
2639, 0.03, 7.4115
2640, -0.16, 7.4534
2641, -0.22, 7.4027
2642, 0.59, 7.4079
2643, -0.71, 7.4252
2644, -0.97, 7.4306
2645, -0.99, 7.3974
2646, -1.82, 7.3806
2647, -0.01, 7.3986
2648, -0.53, 7.3799
2649, -1.16, 7.4122
2650, -0.41, 7.4434
2651, -0.93, 7.4031
2652, -1.24, 7.4465
2653, 0.35, 7.3975
2654, -0.65, 7.4152
2655, -0.04, 7.4310
2656, -0.67, 7.3949
2657, -0.89, 7.3907
2658, -0.56, 7.3997
2659, 0.40, 7.3563
2660, -0.53, 7.3525
2661, -1.66, 7.3754
2662, -1.71, 7.3950
2663, -0.89, 7.3766
2664, -1.75, 7.3780
2665, -0.04, 7.3996
2666, -0.76, 7.3953
2667, -0.40, 7.3692
2668, -0.43, 7.4119
2669, -0.33, 7.3903
2670, -1.09, 7.3869
2671, -0.26, 7.3996
2672, -1.35, 7.3743
2673, -0.23, 7.3571
2674, -0.62, 7.3398
2675, -2.28, 7.3531
2676, 0.76, 7.3491
2677, -0.70, 7.3516
2678, -0.52, 7.3616
2679, 0.90, 7.3599
2680, 0.72, 7.3719
2681, -1.13, 7.3494
2682, -0.61, 7.3751
2683, -0.96, 7.3630
2684, -0.18, 7.3730
2685, -1.71, 7.3656
2686, -2.17, 7.3580
2687, -0.04, 7.3440
2688, -2.07, 7.3473
2689, -0.58, 7.3180
2690, -0.54, 7.3573
2691, -0.91, 7.3384
2692, 0.94, 7.3571
2693, -0.27, 7.3729
2694, -0.90, 7.3601
2695, -0.49, 7.3882
2696, -1.10, 7.4179
2697, -0.85, 7.3898
2698, -1.58, 7.3681
2699, -0.94, 7.3826
2700, -0.05, 7.3164
2701, -1.58, 7.3460
2702, -0.68, 7.4379
2703, -0.70, 7.4195
2704, 1.04, 7.3816
2705, -1.19, 7.3805
2706, -1.43, 7.3453
2707, -0.67, 7.4120
2708, -1.05, 7.3647
2709, -0.58, 7.3803
2710, -0.58, 7.4144
2711, -0.45, 7.3644
2712, -2.11, 7.3605
2713, -2.25, 7.3922
2714, -2.15, 7.4086
2715, -0.68, 7.3441
2716, -0.64, 7.3977
2717, -1.78, 7.4316
2718, -0.76, 7.3493
2719, -1.29, 7.3553
2720, 0.93, 7.3958
2721, -1.16, 7.3252
2722, 0.58, 7.3921
2723, -0.51, 7.3654
2724, -1.04, 7.3818
2725, 1.61, 7.3823
2726, 0.60, 7.4133
2727, 1.34, 7.3720
2728, 0.08, 7.4206
2729, -0.41, 7.4048
2730, 0.93, 7.3858
2731, -0.10, 7.3824
2732, 1.15, 7.3730
2733, -0.63, 7.3479
2734, 0.06, 7.3331
2735, 1.01, 7.3712
2736, -0.29, 7.3334
2737, -0.12, 7.3624
2738, 0.91, 7.3384
2739, 0.40, 7.3248
2740, 0.20, 7.3487
2741, 0.33, 7.3468
2742, -0.36, 7.3424
2743, 0.37, 7.3391
2744, 0.60, 7.3725
2745, 0.31, 7.3105
2746, -0.14, 7.3132
2747, -0.39, 7.3605
2748, -1.01, 7.3418
2749, -0.54, 7.3606
2750, 0.03, 7.3424
2751, 0.12, 7.3199
2752, 0.06, 7.3768
2753, 0.12, 7.3430
2754, 0.56, 7.3397
2755, -0.86, 7.3141
2756, 1.17, 7.2988
2757, 0.96, 7.3403
2758, 0.46, 7.3324
2759, -1.13, 7.3542
2760, -0.14, 7.3020
2761, 0.85, 7.3085
2762, -0.86, 7.2983
2763, -0.15, 7.2717
2764, -0.39, 7.3147
2765, 0.16, 7.2640
2766, 1.25, 7.2677
2767, 0.90, 7.2959
2768, -0.79, 7.2684
2769, -0.49, 7.2820
2770, 1.00, 7.2538
2771, -0.90, 7.2702
2772, -0.23, 7.2653
2773, -0.80, 7.2332
2774, -0.56, 7.2465
2775, 0.41, 7.2296
2776, -0.54, 7.2506
2777, 0.69, 7.2737
2778, -0.56, 7.2659
2779, 0.79, 7.2503
2780, 1.55, 7.2259
2781, 1.10, 7.2682
2782, 0.60, 7.2135
2783, 1.16, 7.1956
2784, 0.51, 7.2101
2785, 0.73, 7.2098
2786, 0.93, 7.2343
2787, 1.97, 7.2237
2788, 0.62, 7.1929
2789, -0.85, 7.2340
2790, -0.17, 7.1992
2791, 1.02, 7.2414
2792, -0.34, 7.2550
2793, 0.42, 7.2107
2794, -0.83, 7.1913
2795, 0.10, 7.2025
2796, 0.83, 7.2170
2797, -0.12, 7.1858
2798, 0.69, 7.1758
2799, 0.28, 7.2241
2800, 0.36, 7.1542
2801, 1.42, 7.2120
2802, 0.84, 7.1773
2803, 1.07, 7.1992
2804, 0.54, 7.1823
2805, 1.38, 7.1953
2806, -0.73, 7.1796
2807, -1.61, 7.2117
2808, 0.54, 7.1812
2809, 0.78, 7.1828
2810, 0.13, 7.1821
2811, -0.53, 7.2153
2812, -0.38, 7.1672
2813, 1.13, 7.1641
2814, 0.12, 7.1495
2815, -0.23, 7.1998
2816, -0.24, 7.1631
2817, 0.86, 7.1704
2818, -1.27, 7.2014
2819, 0.99, 7.1499
2820, -0.48, 7.1560
2821, -0.79, 7.1711
2822, 0.17, 7.1735
2823, 0.74, 7.1639
2824, -0.48, 7.1796
2825, 0.68, 7.1443
2826, -0.25, 7.1505
2827, 0.55, 7.1166
2828, 0.11, 7.1047
2829, 0.72, 7.1250
2830, -0.23, 7.0909
2831, 0.43, 7.1309
2832, -1.20, 7.1402
2833, 1.17, 7.1452
2834, -0.58, 7.1558
2835, -1.38, 7.1365
2836, 0.37, 7.1015
2837, 0.09, 7.1353
2838, 0.56, 7.1317
2839, 0.36, 7.1192
2840, -0.76, 7.1367
2841, 0.97, 7.0834
2842, -0.70, 7.0940
2843, -0.82, 7.0720
2844, 0.89, 7.0713
2845, -0.65, 7.0822
2846, 0.05, 7.0597
2847, 0.23, 7.1275
2848, 0.63, 7.0221
2849, 0.78, 7.0375
2850, 0.28, 7.0845
2851, 0.44, 7.0727
2852, 0.42, 7.0853
2853, 1.49, 7.0950
2854, 1.39, 7.0465
2855, -1.39, 7.0513
2856, 0.43, 7.0650
2857, 0.73, 7.0808
2858, 0.25, 7.0480
2859, -1.34, 7.0789
2860, 1.19, 7.0397
2861, -0.23, 7.0332
2862, -1.02, 7.0495
2863, -0.65, 7.0659
2864, -0.61, 7.0621
2865, 0.67, 7.0524
2866, 0.38, 7.0308
2867, -1.54, 6.9968
2868, -0.65, 7.0277
2869, -0.61, 6.9819
2870, -0.80, 7.0716
2871, -0.17, 7.0242
2872, -1.25, 7.0049
2873, -0.61, 7.0149
2874, 0.19, 7.0699
2875, -0.18, 6.9842
2876, -0.29, 7.0564
2877, -0.56, 7.0242
2878, -0.51, 6.9884
2879, -1.01, 6.9808
2880, -1.99, 7.0225
2881, -0.92, 6.9855
2882, 0.58, 7.0148
2883, -1.22, 7.0006
2884, -1.96, 6.9636
2885, -0.66, 6.9820
2886, -1.11, 6.9893
2887, -1.08, 6.9905
2888, -0.14, 6.9848
2889, -1.41, 6.9681
2890, -0.85, 7.0132
2891, -1.76, 6.9811
2892, 0.48, 6.9816
2893, -1.82, 7.0044
2894, -0.62, 6.9861
2895, -0.80, 7.0124
2896, -1.05, 6.9815
2897, -0.76, 6.9952
2898, -0.36, 6.9601
2899, -1.67, 6.9889
2900, -1.44, 6.9981
2901, -0.49, 6.9947
2902, -0.81, 7.0098
2903, -1.51, 6.9868
2904, -1.01, 6.9609
2905, 0.50, 6.9562
2906, -0.88, 7.0430
2907, 0.16, 7.0300
2908, -1.81, 6.9780
2909, 0.23, 7.0049
2910, -1.32, 6.9840
2911, 0.27, 6.9839
2912, -0.40, 7.0061
2913, -0.85, 6.9896
2914, 0.10, 6.9851
2915, -1.05, 7.0162
2916, -1.01, 7.0066
2917, 0.79, 7.0060
2918, 0.23, 6.9957
2919, -1.96, 6.9114
2920, -0.32, 6.9633
2921, -1.76, 6.9994
2922, 0.21, 6.9581
2923, -0.88, 6.9622
2924, -0.40, 6.9922
2925, -0.40, 7.0140
2926, -1.34, 6.9766
2927, -1.03, 6.9765
2928, -1.88, 6.9866
2929, -0.19, 6.9990
2930, 0.06, 6.9898
2931, 1.05, 7.0063
2932, -1.36, 6.9722
2933, -1.96, 7.0411
2934, -0.78, 7.0306
2935, -0.79, 7.0273
2936, -1.12, 7.0255
2937, -0.43, 7.0099
2938, -1.14, 6.9604
2939, -2.91, 6.9955
2940, 0.60, 7.0699
2941, -1.80, 7.0147
2942, -0.37, 7.0343
2943, -0.07, 7.0379
2944, -0.38, 6.9943
2945, -0.42, 7.0434
2946, -0.94, 7.0292
2947, -2.15, 7.0209
2948, -0.58, 7.0556
2949, 0.53, 7.0561
2950, -1.92, 7.0226
2951, -1.12, 7.0183
2952, 0.03, 7.0833
2953, 0.28, 7.0659
2954, -0.10, 7.0925
2955, -1.97, 7.0541
2956, -1.38, 7.0187
2957, -0.55, 7.0789
2958, 0.89, 7.0285
2959, -0.01, 7.0543
2960, -0.17, 7.0712
2961, -1.05, 7.0443
2962, 0.76, 7.0238
2963, -2.18, 7.0304
2964, -0.37, 7.0269
2965, -0.68, 7.0490
2966, -1.38, 7.0370
2967, -1.75, 7.0473
2968, 0.85, 7.0256
2969, -1.33, 7.0462
2970, -1.90, 7.0759
2971, -1.34, 7.0557
2972, -0.98, 7.0415
2973, -1.10, 7.0284
2974, -1.96, 7.0648
2975, -1.09, 7.0580
2976, -0.63, 7.0917
2977, -3.41, 7.0954
2978, -2.43, 7.0658
2979, -1.03, 7.0723
2980, -0.43, 7.0830
2981, -1.12, 7.1020
2982, -0.25, 7.0725
2983, -0.24, 7.0793
2984, -2.01, 7.1354
2985, -0.83, 7.1365
2986, -0.71, 7.0874
2987, -2.76, 7.1122
2988, -1.23, 7.1696
2989, -0.67, 7.1106
2990, 0.31, 7.1436
2991, 0.20, 7.1075
2992, 0.26, 7.1034
2993, -0.67, 7.1269
2994, 0.81, 7.1255
2995, -1.37, 7.1361
2996, 1.10, 7.1297
2997, -1.69, 7.1052
2998, -0.88, 7.1321
2999, 0.66, 7.1386
3000, -1.90, 7.1398
3001, -1.48, 7.1415
3002, 0.49, 7.1163
3003, -1.47, 7.1492
3004, -0.27, 7.1153
3005, -1.78, 7.1592
3006, -0.39, 7.1588
3007, -1.03, 7.1760
3008, -1.33, 7.1420
3009, -2.26, 7.1821
3010, -0.03, 7.1347
3011, -2.11, 7.1526
3012, -2.15, 7.1314
3013, -0.70, 7.1421
3014, -0.76, 7.1637
3015, 0.55, 7.1606
3016, 0.25, 7.1445
3017, 0.20, 7.1411
3018, -0.38, 7.1837
3019, -0.58, 7.1578
3020, 0.61, 7.1524
3021, -1.87, 7.2171
3022, -0.08, 7.1546
3023, -2.47, 7.1550
3024, -1.17, 7.1498
3025, -2.37, 7.1694
3026, -0.07, 7.1535
3027, -0.83, 7.1140
3028, 0.43, 7.1667
3029, -0.04, 7.1700
3030, 0.14, 7.1745
3031, -0.63, 7.1579
3032, 0.82, 7.1468
3033, -0.59, 7.1565
3034, 1.36, 7.1999
3035, -0.61, 7.1471
3036, 0.07, 7.1506
3037, -1.45, 7.1772
3038, -0.72, 7.1792
3039, -0.04, 7.1966
3040, -0.37, 7.1820
3041, -0.18, 7.1841
3042, 0.20, 7.1842
3043, 0.04, 7.1815
3044, -0.64, 7.2177
3045, -0.61, 7.1978
3046, -0.58, 7.1885
3047, -1.76, 7.1716
3048, -0.48, 7.1875
3049, 0.96, 7.2256
3050, -0.84, 7.1784
3051, 0.85, 7.1963
3052, -0.37, 7.2183
3053, -0.11, 7.1785
3054, -0.77, 7.2181
3055, -0.57, 7.1948
3056, -1.37, 7.1693
3057, 0.28, 7.2179
3058, -1.23, 7.2186
3059, -1.69, 7.1762
3060, 0.13, 7.1732
3061, -0.95, 7.2095
3062, -0.73, 7.2512
3063, -0.78, 7.2158
3064, -0.61, 7.1909
